"","digital_spend_alphas","digital_spend_gammas","digital_spend_thetas","nps_score_alphas","nps_score_gammas","nps_score_thetas","radio_spend_alphas","radio_spend_gammas","radio_spend_thetas","search_spend_alphas","search_spend_gammas","search_spend_thetas","social_spend_alphas","social_spend_gammas","social_spend_thetas","tv_spend_alphas","tv_spend_gammas","tv_spend_thetas","train_size","tv_spend_inflexion","digital_spend_inflexion","social_spend_inflexion","search_spend_inflexion","radio_spend_inflexion","nps_score_inflexion","tv_spend_inflation","digital_spend_inflation","social_spend_inflation","search_spend_inflation","radio_spend_inflation","nps_score_inflation","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"1",1.08518847875,0.57209193648,0.30740753557,1.273694793,0.5940420707,0.31743948484,2.15520362425,0.83676784259,0.4549461424,1.677675065,0.69102262808,0.1738985723,2.098310013,0.77315721313,0.30899399044,1.418209071,0.66239209202,0.57659122065,0.69150454508,40895.7272495218,16370.4546038876,11368.0378500942,8351.29977143936,5601.97612265911,54.49037264315,2.33565629616469,1.43638662698937,1.44420407652451,1.20843640499847,1.8192953710103,1.46071673434749,-0.128582617838689,-0.175213563162549,-0.326644256787773,0.216922072131442,0.247116681211624,0.265076381596857,0.247116681211624,0.23413995753183,0,104834.242458441,0.460965511,227396.58932533,1e-04,0,0.0827407836914062,0.490813493728638,"1_4_2",1,4,2,14,FALSE,TRUE,4,0.191299625239253,1,FALSE
"2",1.767022767,0.62408372801,0.23591468197,1.327460156,0.92526211972,0.36866861752,1.82637689325,0.71571801439,0.51182048752,2.38291055275,0.73365172235,0.21409557458,1.3724639195,0.63047585193,0.26521179523,1.08871513525,0.5247895769,0.48455118025,0.69883388234,29832.6908465278,17249.0119703695,8976.82998977691,9016.69517759752,5118.94498861847,89.5861650933548,1.92642426651094,1.30381969105947,1.35872920029703,1.26966830039832,2.02735144797281,1.57781489281553,-0.0898080570402457,-0.128191620495115,-0.25908070320639,0.213163122325882,0.248051263684998,0.256610386009867,0.248051263684998,0.266201052968116,0,76702.7784346665,0.3372421186,227396.58932533,1e-04,0,0.0633945465087891,0.475834369659424,"1_4_3",1,4,3,15,FALSE,TRUE,6,0.172987739896437,3,FALSE
"3",1.767022767,0.62408372801,0.23591468197,1.327460156,0.92526211972,0.36866861752,1.82637689325,0.71571801439,0.51182048752,2.38291055275,0.73365172235,0.21409557458,1.3724639195,0.63047585193,0.26521179523,1.08871513525,0.5247895769,0.48455118025,0.69883388234,29832.6908465278,17249.0119703695,8976.82998977691,9016.69517759752,5118.94498861847,89.5861650933548,1.92642426651094,1.30381969105947,1.35872920029703,1.26966830039832,2.02735144797281,1.57781489281553,-0.101096792157533,-0.138004855264764,-0.267470321156751,0.214264299076991,0.249127727505981,0.257463901081209,0.249127727505981,0.266777793240866,0,83570.7001513615,0.3674475346,227396.58932533,1e-04,0,0.064530611038208,1.34438061714172,"1_12_1",1,12,1,45,FALSE,TRUE,7,0.175074691101222,NA,NA
"4",1.93390112575,0.60404650486,0.38648598433,1.43833916525,0.85969543917,0.16472251824,2.109867944,0.89638933235,0.51599616004,1.414230412,0.80848602546,0.21014054794,2.08437778525,0.33769348156,0.114070001578,2.59488015125,0.98046576759,0.3183588455,0.63899935019,50285.6729068129,18151.1723513562,4441.98433792642,9918.87414840621,6444.04723964242,68.9611508825871,1.46261152222721,1.61866989102021,1.1281151400517,1.26336913602714,2.04451906773203,1.19588266225984,0.796704522388426,0.345776175018344,0.236415709392148,0.0895407058935368,0.171345458439162,0.192737982887997,0.171345458439162,0.461816987588977,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,0,0.0617437362670898,1.35563850402832,"1_12_4",1,12,4,48,FALSE,TRUE,1,0.114033225322748,4,FALSE
"5",2.240167059,0.57487834591,0.29000179675,1.41572495175,0.76567266116,0.19970808984,2.02788749675,0.88472987524,0.50664301152,1.28553774075,0.82250751084,0.1866799744,2.05895702525,0.66204345254,0.30028329139,2.33108734425,0.9044751272,0.34877906413,0.67526843441,47132.3745446415,16300.1513237739,9668.96122574,9990.83222915812,6288.05786965567,63.1476970032312,1.53011768004871,1.40167326190627,1.42635440313637,1.22725434135074,2.00646139725548,1.24773779349151,0.25252056640444,0.0443797390190764,-0.0115098978652226,0.175160458383232,0.199668824815464,0.231224313206299,0.199668824815464,0.430372648304823,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,0,0.0725040435791016,1.67511701583862,"1_15_4",1,15,4,60,FALSE,TRUE,8,0.147157319988027,4,FALSE
"6",2.590732975,0.58188370042,0.3172645285,1.3376701835,0.67363766167,0.28395994216,2.103303625,0.85315026928,0.4773432642,1.598093392,0.72801476508,0.18600084758,2.11584065375,0.77649119175,0.28904346274,1.38782273825,0.71527406214,0.57123976355,0.67615224911,43915.3761268558,16741.1177926786,11245.1223823936,8840.61197575028,5857.84916292234,59.8128403385745,2.3071843246655,1.45682343121437,1.40396214494103,1.22623970003852,1.89591141393307,1.39312218813156,-0.0270774740126556,-0.236644002387662,-0.230420090726958,0.205323212805268,0.227138072001881,0.255020525701308,0.227138072001881,0.277096265835804,0,48563.49147717,0.2134843206,227396.58932533,1e-04,0,0.0626366138458252,2.19183468818665,"1_20_4",1,20,4,80,FALSE,TRUE,4,0.170161511771603,1,FALSE
"7",2.1965491035,0.55444686155,0.28379528428,1.59491274275,0.76399707795,0.21592636276,1.84488522175,0.79854586677,0.48522423896,1.42369868125,0.76885193082,0.18736356586,1.9878222715,0.64789655145,0.2982827692,1.375216252,0.67664320183,0.6795071105,0.65875209905,48443.7303191864,15671.4240555135,9447.95220304251,9341.68581795365,5533.12571634604,63.8595901069569,3.06139481457865,1.38970001136821,1.42231695487454,1.22827735437461,1.92443033133742,1.27332615710013,0.0266193038660013,-0.33139171502222,-0.201136679431341,0.198922564261494,0.239841767590365,0.244448588511984,0.239841767590365,0.290455753359669,0,37023.9683366945,0.162733,227396.58932533,1e-04,0,0.0635368824005127,2.76842617988586,"1_26_1",1,26,1,101,FALSE,TRUE,8,0.146758269091956,1,FALSE
"8",2.4259909335,0.62408372801,0.23591468197,1.327460156,0.92526211972,0.36866861752,1.82637689325,0.71571801439,0.51182048752,2.38291055275,0.73365172235,0.21409557458,1.3724639195,0.63047585193,0.26521179523,1.08871513525,0.5247895769,0.48455118025,0.69883388234,29832.6908465278,17249.0119703695,8976.82998977691,9016.69517759752,5118.94498861847,89.5861650933548,1.92642426651094,1.30381969105947,1.35872920029703,1.26966830039832,2.02735144797281,1.57781489281553,-0.0895848912822765,-0.129197478061004,-0.258452681770517,0.213141295938641,0.248161816116058,0.256546380214335,0.248161816116058,0.270442026329315,0,76702.7784346665,0.3372421186,227396.58932533,1e-04,0,0.0639755725860596,2.86208009719849,"1_27_1",1,27,1,105,FALSE,TRUE,7,0.173192594623788,3,FALSE
"9",2.240167059,0.57487834591,0.29000179675,1.41572495175,0.76567266116,0.19970808984,1.926034595,0.92309950136,0.5480005068,0.97182788125,0.92769541702,0.19690509608,2.027474635,0.57315244404,0.29331473218,2.938610037,0.90185844467,0.34877906413,0.67526843441,46996.0187097937,16300.1513237739,8326.7692140409,11316.3588496535,6911.65258581886,63.1476970032312,1.53011768004871,1.40167326190627,1.41238837961869,1.24273709079906,2.18642272960435,1.24773779349151,0.252711052763047,0.0476218517307772,-0.0128795941034572,0.17513813816787,0.199329830940711,0.231380811887669,0.199329830940711,0.492834445350926,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,0,0.0600986480712891,3.18789005279541,"1_30_4",1,30,4,120,FALSE,TRUE,8,0.165252497514391,4,FALSE
"10",1.82416150825,0.66588091372,0.28093507564,0.9835503605,0.7687666669,0.22107391652,2.08545304475,0.77224254826,0.49685090408,1.59055453525,0.76378060253,0.21884214206,2.07530916975,0.43408975468,0.21388048306,2.61557215925,0.96401706399,0.33611564172,0.63000442568,49897.3059013554,18794.2003603839,5983.78042193236,9407.23565297114,5424.53114068362,64.5370042228532,1.50127688731324,1.38425127061935,1.27053859597654,1.27731173877786,1.96810725138156,1.28166763787191,0.79141207643334,0.357435408125328,0.263973264657998,0.0911061862454326,0.169605070365155,0.18879948945351,0.169605070365155,0.577335648258511,0,8766.32224235131,0.03845465341,227396.58932533,1e-04,0,0.0631477832794189,3.27880263328552,"1_31_3",1,31,3,123,TRUE,TRUE,3,0.158828117480877,4,FALSE
"11",1.16570429175,0.55036822965,0.27883247815,1.32815380175,0.66559256671,0.33503511332,2.1033659605,0.92078971332,0.53428057724,1.330600836,0.82498178236,0.22542688052,1.8315104425,0.5809309496,0.2175179893,1.221226524,0.88263312765,0.4249950128,0.67476842978,48112.3442234682,15517.7027028806,8024.82479356251,10192.0854372674,6772.92257828677,62.1595064080288,1.73000435508175,1.3802731320373,1.27641025418919,1.28806914494755,2.12324838790121,1.49893118237641,-0.0635207292212085,-0.275102257630727,-0.260995756841157,0.208934149091215,0.230642902447572,0.258169683512073,0.230642902447572,0.38066498269994,0,59988.9316530411,0.2637338994,227396.58932533,1e-04,0,0.0572612285614014,3.47443342208862,"1_33_4",1,33,4,132,FALSE,TRUE,8,0.19112259714651,4,FALSE
"12",1.93390112575,0.60404650486,0.33110881969,1.35780397975,0.85969543917,0.16472251824,2.109867944,0.89638933235,0.51599616004,1.414230412,0.80848602546,0.21014054794,2.08437778525,0.33769348156,0.114070001578,2.59488015125,0.98046576759,0.3183588455,0.63899935019,50285.6729068129,17516.7582849756,4441.98433792642,9918.87414840621,6444.04723964242,68.9611508825871,1.46261152222721,1.48653561249916,1.1281151400517,1.26336913602714,2.04451906773203,1.19588266225984,0.796583709359632,0.343885226124054,0.239030002814187,0.0895673077572853,0.171592905648061,0.192407760235047,0.171592905648061,0.463871776381424,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,0,0.0607049465179443,3.66522359848022,"1_35_2",1,35,2,138,FALSE,TRUE,2,0.114748261433434,4,FALSE
"13",2.590732975,0.58188370042,0.3172645285,1.3376701835,0.67363766167,0.2668672808,2.05725118675,0.94314013092,0.48517695016,1.35407995625,0.77499629177,0.16027111344,2.11584065375,0.77649119175,0.28904346274,1.38782273825,0.71527406214,0.57123976355,0.67615224911,43915.3761268558,16741.1177926786,11245.1223823936,9318.25117520458,6534.659897196,58.8717250513901,2.3071843246655,1.45682343121437,1.40396214494103,1.18899995204979,1.92425664643303,1.36096146895997,-0.0275486982139137,-0.236500651703357,-0.230350109834868,0.20537030865457,0.227124906797652,0.255013273374322,0.227124906797652,0.280590179088739,0,48563.49147717,0.2134843206,227396.58932533,1e-04,0,0.0626754760742188,3.67723631858826,"1_35_4",1,35,4,140,FALSE,TRUE,4,0.170477235303581,1,FALSE
"14",2.14534512175,0.57023639643,0.29004795205,1.52648355575,0.80190697522,0.19020514204,1.9917587565,0.86713532288,0.51589616372,1.49207655525,0.78739345179,0.20218443932,2.0883809285,0.61295111771,0.25315711708,2.30664220175,0.94996104005,0.345595799655,0.66162253718,49417.9128326263,16168.9152871168,8656.7758837689,9626.5583470067,6232.9760479451,65.6293735973897,1.52276458944573,1.40176307986432,1.33693873184425,1.25088528735462,2.04410455078066,1.23321489612827,0.797598823736157,0.309835837546419,0.227035730933335,0.0896054346980622,0.174361984217666,0.200282809217946,0.174361984217666,0.459510304553666,0,8353.48401368191,0.03663897307,227396.58932533,1e-04,0,0.0639045238494873,3.88096475601196,"1_37_4",1,37,4,148,FALSE,TRUE,1,0.116709046253318,4,FALSE
"15",1.8477394435,0.65281636922,0.29568182734,1.06623949675,0.76836276599,0.22096903268,2.09058726775,0.79603168454,0.50002977116,1.5579140405,0.77203551038,0.216678877,2.075092527,0.4191358756,0.19580018293,2.602225443,0.89039776054,0.332144750595,0.63244397615,45991.0794520486,18564.4170763008,5724.29934365905,9499.52977815137,5612.85307001602,64.4973848729702,1.49245474417472,1.41281425895604,1.24213557096339,1.27381681153618,1.9803965518649,1.28149659009513,0.789373450770225,0.325442433874241,0.233509678130306,0.0911408786845225,0.169540125013168,0.192999971051213,0.169540125013168,0.560380885752076,0,9752.50971500882,0.04279194846,227396.58932533,1e-04,0,0.0603468418121338,3.97435808181763,"1_38_4",1,38,4,152,TRUE,TRUE,2,0.152729054841761,4,FALSE
"16",2.44089626975,0.49744965408,0.2728353439,1.337682999,0.7272213204,0.22795823716,2.023089458,0.8801652836,0.46610281248,1.17739196,0.79951595057,0.14980432802,2.09075686875,0.76566336621,0.30595144375,1.69443396475,0.71456995552,0.54509338485,0.69662756603,42759.7048724429,13984.4836926166,11231.1907849487,9577.06305047047,5966.50100841396,61.4073315916982,2.17745538456748,1.36905185773783,1.43791898504425,1.17449209285747,1.85666921001817,1.29299513358819,-0.0361946425126771,-0.0803498193958641,-0.214853785715813,0.207853689125031,0.242734893244599,0.252063203628632,0.242734893244599,0.259268735845019,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,0,0.0629515647888184,4.15932464599609,"1_40_1",1,40,1,157,FALSE,TRUE,4,0.161552061170693,1,FALSE
"17",2.1965491035,0.55444686155,0.28379528428,1.3036896435,0.98001232313,0.1022130745576,2.0051783145,0.79854586677,0.48522423896,1.42369868125,0.76885193082,0.18736356586,1.9878222715,0.64789655145,0.2982827692,1.375216252,0.67664320183,0.6795071105,0.65875209905,48443.7303191864,15671.4240555135,9447.95220304251,9341.68581795365,5533.12571634604,75.070087967537,3.06139481457865,1.38970001136821,1.42231695487454,1.22827735437461,1.92443033133742,1.11318068863837,0.0268965334831275,-0.329029712120484,-0.201306366739282,0.198894234568014,0.239628923231453,0.244465854805962,0.239628923231453,0.280723994558879,0,37023.9683366945,0.162733,227396.58932533,1e-04,0,0.0602502822875977,4.25239729881287,"1_41_1",1,41,1,161,FALSE,TRUE,7,0.145648563608461,1,FALSE
"18",2.13860999675,0.54198997123,0.23591468197,1.327460156,0.92526211972,0.36866861752,1.82637689325,0.71571801439,0.51182048752,2.38291055275,0.73365172235,0.21409557458,1.3724639195,0.63047585193,0.26521179523,1.08871513525,0.5247895769,0.48455118025,0.69883388234,29832.6908465278,14980.0276500987,8976.82998977691,9016.69517759752,5118.94498861847,89.5861650933548,1.92642426651094,1.30381969105947,1.35872920029703,1.26966830039832,2.02735144797281,1.57781489281553,-0.0897267316196666,-0.128370471653487,-0.25894444221221,0.213155168675748,0.248070924572796,0.256596500111884,0.248070924572796,0.26559846946216,0,76702.7784346665,0.3372421186,227396.58932533,1e-04,0,0.0596632957458496,4.34285855293274,"1_42_1",1,42,1,165,FALSE,TRUE,5,0.17290501324288,3,FALSE
"19",2.5439418975,0.66862605108,0.37710541777,1.272374928,0.99915199536,0.11245384346,2.05817485875,0.86380040584,0.55206306304,1.31842159225,0.87329633137,0.24436479172,2.06580379625,0.54552358845,0.17648504443,2.59488015125,0.98046576759,0.3183588455,0.63899935019,50285.6729068129,19961.3537646333,7381.50850806041,10888.5284745212,6502.43313749152,77.0949934145642,1.46261152222721,1.59464929669258,1.2131606101961,1.32004446204844,2.20585634613306,1.12594071792024,0.797561078910644,0.362909638809348,0.255232157708083,0.0893518732770658,0.169086890340094,0.190348419536344,0.169086890340094,0.462473698547796,0,9993.19962777887,0.04385051308,227396.58932533,1e-04,0,0.0595800876617432,4.35539531707764,"1_42_4",1,42,4,168,FALSE,TRUE,1,0.113769453312079,4,TRUE
"20",2.590732975,0.58188370042,0.3172645285,1.3376701835,0.67363766167,0.2668672808,2.05725118675,0.94314013092,0.45433463056,1.43889342575,0.72749334236,0.14732424004,2.137808434,0.90732325101,0.31775253925,1.38782273825,0.71527406214,0.57123976355,0.67615224911,43915.3761268558,16741.1177926786,13433.651358315,8706.79284176569,6309.83669481399,58.8717250513901,2.3071843246655,1.45682343121437,1.46260665373697,1.17110638304309,1.8172903670782,1.36096146895997,-0.0277379669178675,-0.237646352566117,-0.22954101292343,0.205389221812878,0.227230105671606,0.254929409284385,0.227230105671606,0.274528232508147,0,48563.49147717,0.2134843206,227396.58932533,1e-04,0,0.0582995414733887,4.43906354904175,"1_43_2",1,43,2,170,FALSE,TRUE,4,0.169706995605329,1,FALSE
"21",2.14534512175,0.57023639643,0.29004795205,1.52648355575,0.80190697522,0.19020514204,1.9917587565,0.86713532288,0.51589616372,1.49207655525,0.78739345179,0.20218443932,2.0883809285,0.61295111771,0.25315711708,2.30664220175,0.94939775474,0.324678696695,0.67800279071,48849.5094087852,16168.9152871168,8656.7758837689,9626.5583470067,6232.9760479451,65.6293735973897,1.47614371419141,1.40176307986432,1.33693873184425,1.25088528735462,2.04410455078066,1.23321489612827,0.320516656032436,0.110223740136261,0.038070561673324,0.167003609134969,0.192667292487903,0.225486236312239,0.192667292487903,0.419139647694074,0,12418.2095555429,0.05451581136,227396.58932533,1e-04,0,0.0793666839599609,4.6695568561554,"1_45_2",1,45,2,178,FALSE,TRUE,7,0.134069156398839,4,FALSE
"22",2.240167059,0.57487834591,0.29000179675,1.41572495175,0.76567266116,0.19970808984,2.02788749675,0.88472987524,0.50664301152,1.28553774075,0.88012559738,0.18866404478,2.021315773,0.5487155447,0.29084241502,2.5763763255,0.90391184189,0.34877906413,0.67526843441,47103.0216377367,16300.1513237739,7957.0753731584,10699.359979548,6288.05786965567,63.1476970032312,1.53011768004871,1.40167326190627,1.40749881239634,1.2302282839267,2.00646139725548,1.24773779349151,0.253592979789202,0.0462716196579037,-0.0145455211865069,0.175034761383843,0.199471080614048,0.231571014749049,0.199471080614048,0.460173618334895,0,15595.9106447541,0.06849147784,227396.58932533,1e-04,0,0.0787088871002197,4.67836451530457,"1_45_4",1,45,4,180,FALSE,TRUE,8,0.156026933298163,4,FALSE
"23",1.26455662975,0.57452222553,0.26131248649,1.19295378975,0.62439981819,0.29095401492,2.11436990025,0.91197537457,0.46908039464,1.4771004625,0.73105025509,0.22010007134,2.0800961835,0.69152145669,0.21253588111,1.71477961025,0.61076449453,0.6227415716,0.67691585228,39769.0500199425,16062.5733482626,9525.03741933629,9009.30707509965,6202.98761952039,55.8099150141926,2.61366418478223,1.34799867353456,1.2683817654579,1.27935287205887,1.866905206485,1.40672280930461,-0.128237601660771,-0.338581200855087,-0.311819457701685,0.215197258316685,0.23631427023331,0.263320980720719,0.23631427023331,0.299620128154875,0,96434.3875651529,0.4240225868,227396.58932533,1e-04,0,0.0886108875274658,4.78514838218689,"1_46_1",1,46,1,181,FALSE,TRUE,8,0.19200941773009,1,FALSE
"24",2.34938976425,0.50684324472,0.25323808942,1.5159296735,0.50274530752,0.17573930148,1.9634300155,0.85558257055,0.5443424976,1.38126065125,0.62027432185,0.2357731976,2.00384172275,0.83208088199,0.33318758311,1.35552376175,0.73755248866,0.6040856709,0.70846763996,46946.4476585267,14117.4487773745,12544.4220929595,7701.02995009059,6375.51985323119,40.675521442342,2.49371097851559,1.33363019436946,1.49620141492708,1.30534334113274,2.16921474987066,1.21174252131522,-0.0418352169042715,-0.0987305538445125,-0.252813322847086,0.207355571336548,0.24719479003258,0.258033723671193,0.24719479003258,0.232240497306409,0,55712.7691197369,0.2449271521,227396.58932533,1e-04,0,0.0837843418121338,4.89716506004333,"1_47_1",1,47,1,185,FALSE,TRUE,4,0.174136193470249,1,FALSE
"25",2.44089626975,0.49744965408,0.2728353439,1.337682999,0.7272213204,0.22795823716,2.023089458,0.8801652836,0.49495633488,1.10074490425,0.85136419527,0.17718372304,2.09075686875,0.76566336621,0.30595144375,1.69443396475,0.71456995552,0.54509338485,0.69662756603,42759.7048724429,13984.4836926166,11231.1907849487,10302.253600778,6168.74553724061,61.4073315916982,2.17745538456748,1.36905185773783,1.43791898504425,1.21321763483343,1.96085527797418,1.29299513358819,-0.036215392347382,-0.0795400156984549,-0.214590071589114,0.207855770253384,0.242643902132329,0.252035843860661,0.242643902132329,0.268587922124221,0,53644.3984130228,0.2358303685,227396.58932533,1e-04,0,0.0828893184661865,4.90696024894714,"1_47_3",1,47,3,187,FALSE,TRUE,5,0.162287629850736,1,FALSE
